AC NAME,STATE/UT NAME,AC NO.,CANDIDATE NAME,SEX,AGE,CATEGORY,PARTY,SYMBOL,GENERAL,POSTAL,TOTAL,% VOTES POLLED,TOTAL ELECTORS,DIFF
Jammalamadugu,Andhra Pradesh,131, Naga Subba Reddy Vela,MALE,67.0,GENERAL,IND,Air Conditioner,85,0.0,85,0.04169139538647924,237817,124920
Jammalamadugu,Andhra Pradesh,131, Abdul Khadhar Shaik,MALE,50.0,GENERAL,IND,Almirah,71,0.0,71,0.03482457732282383,237817,124934
Jammalamadugu,Andhra Pradesh,131, Poreddy Maheswara Reddy,MALE,44.0,GENERAL,SMFB,Crane,71,0.0,71,0.03482457732282383,237817,124934
Jammalamadugu,Andhra Pradesh,131, Anna Vijaya Shekar,MALE,42.0,SC,AYSRCP,Batsman,62,5.0,67,0.03286262930463658,237817,124938
Jammalamadugu,Andhra Pradesh,131, Pogaku Hanumantha Reddy,MALE,40.0,GENERAL,PPOI,FLUTE,62,0.0,62,0.030410194281902503,237817,124943
Jammalamadugu,Andhra Pradesh,131, Vongala Nagendrudu,MALE,47.0,GENERAL,BCUF,Bat,56,0.0,56,0.02746727225462161,237817,124949
Jammalamadugu,Andhra Pradesh,131, Vempalaku Ramanjaneyulu,MALE,48.0,GENERAL,RJD,Lunch Box,54,0.0,54,0.026486298245527982,237817,124951
Proddatur,Andhra Pradesh,132, Rachamallu Siva Prasad Reddy,MALE,53.0,GENERAL,YSRCP,Ceiling Fan,107618,323.0,107941,59.21291547124684,236849,0
Proddatur,Andhra Pradesh,132, Mallela Linga Reddy,MALE,59.0,GENERAL,TDP,Bicycle,64664,129.0,64793,35.543328597367974,236849,43148
Proddatur,Andhra Pradesh,132, Gorre Srinivasulu,MALE,54.0,GENERAL,INC,Hand,2452,2.0,2454,1.3461844393366724,236849,105487
Proddatur,Andhra Pradesh,132, Enja Soma Sekhar Reddy,MALE,48.0,GENERAL,JnP,Glass Tumbler,2441,5.0,2446,1.3417959000071316,236849,105495
Proddatur,Andhra Pradesh,132, Kovvuru Bala Chandra Reddy,MALE,61.0,GENERAL,BJP,Lotus,2198,12.0,2210,1.2123339897856749,236849,105731
Proddatur,Andhra Pradesh,132, NOTA,,,,NOTA,NOTA,1520,3.0,1523,0.8354681748613495,236849,106418
Proddatur,Andhra Pradesh,132, P. Munireddy Bangaru,MALE,47.0,GENERAL,BCUF,Tractor Chalata Kissan,178,0.0,178,0.09764500008228512,236849,107763
Proddatur,Andhra Pradesh,132, Dwarshala Gopinath Reddy,MALE,28.0,GENERAL,IND,Battery Torch,170,0.0,170,0.09325646075274421,236849,107771
Proddatur,Andhra Pradesh,132, Palagiri Uma Sankar Reddy,MALE,48.0,GENERAL,PPOI,FLUTE,153,0.0,153,0.08393081467746978,236849,107788
Proddatur,Andhra Pradesh,132, Kanala Samel,MALE,40.0,SC,IND,BUCKET,135,1.0,136,0.07460516860219536,236849,107805
Proddatur,Andhra Pradesh,132, Chinthala Shoban Babu,MALE,45.0,SC,IND,Gas Cylinder,121,1.0,122,0.06692522477549878,236849,107819
Proddatur,Andhra Pradesh,132, P Gurappa,MALE,49.0,SC,ANC,Gramophone,88,0.0,88,0.04827393262494994,236849,107853
Proddatur,Andhra Pradesh,132, S. Hajivalli,MALE,45.0,GENERAL,AYSRCP,Batsman,79,0.0,79,0.043336825879216424,236849,107862
Mydukur,Andhra Pradesh,133, Raghurami Reddy Settipally,MALE,73.0,GENERAL,YSRCP,Ceiling Fan,94789,60.0,94849,56.02785768715037,208194,0
Mydukur,Andhra Pradesh,133, Putta Sudhakar Yadav,MALE,55.0,GENERAL,TDP,Bicycle,65467,38.0,65505,38.69418568247199,208194,29344
Mydukur,Andhra Pradesh,133, Kotaiahgari Mallikharjuna Murthy,MALE,48.0,GENERAL,INC,Hand,3614,3.0,3617,2.1365830030303212,208194,91232
Mydukur,Andhra Pradesh,133, Panditi Malhotra,MALE,37.0,GENERAL,JnP,Glass Tumbler,1819,5.0,1824,1.0774474419483842,208194,93025
Mydukur,Andhra Pradesh,133, NOTA,,,,NOTA,NOTA,1611,2.0,1613,0.9528085108896621,208194,93236
Mydukur,Andhra Pradesh,133, B P Venkata Pratap Reddy,MALE,50.0,GENERAL,BJP,Lotus,962,24.0,986,0.582435952719905,208194,93863
Mydukur,Andhra Pradesh,133, Tupakula Gangadhar Reddy,MALE,26.0,GENERAL,IND,Tractor Chalata Kissan,264,0.0,264,0.15594634028200297,208194,94585
Mydukur,Andhra Pradesh,133, P Balaiah Yadav,MALE,63.0,GENERAL,IND,Cup & Saucer,239,0.0,239,0.14117869442196482,208194,94610
Mydukur,Andhra Pradesh,133, Iragamreddy Priyadarshini Reddy,FEMALE,32.0,GENERAL,IND,Battery Torch,115,1.0,116,0.06852187679057706,208194,94733
Mydukur,Andhra Pradesh,133, Putta Sankar,MALE,42.0,GENERAL,IND,Pen Nib with Seven Rays,109,0.0,109,0.06438693594976638,208194,94740
Mydukur,Andhra Pradesh,133, Rajarami Reddy Sriyapureddy,MALE,44.0,GENERAL,AYSRCP,Batsman,78,7.0,85,0.05020999592412974,208194,94764
Mydukur,Andhra Pradesh,133, D Sreenivasulu,MALE,29.0,GENERAL,PPOI,FLUTE,82,0.0,82,0.04843787842092516,208194,94767
Allagadda,Andhra Pradesh,134, Gangula Brijendra Reddy (Nani),MALE,32.0,GENERAL,YSRCP,Ceiling Fan,105170,735.0,105905,57.03230601045812,221164,0
Allagadda,Andhra Pradesh,134, Akhila Priya Bhuma,FEMALE,31.0,GENERAL,TDP,Bicycle,69718,574.0,70292,37.853877098221254,221164,35613
Allagadda,Andhra Pradesh,134, Chakali Pullaiah,MALE,44.0,GENERAL,INC,Hand,2624,2.0,2626,1.41416208473125,221164,103279
Allagadda,Andhra Pradesh,134, Sulam. Ramakrishnudu (R.K),MALE,39.0,GENERAL,JnP,Glass Tumbler,2057,18.0,2075,1.1174357676379831,221164,103830
Allagadda,Andhra Pradesh,134, NOTA,,,,NOTA,NOTA,1682,1.0,1683,0.906334649125169,221164,104222
Allagadda,Andhra Pradesh,134, Varikuti. Hannamma,FEMALE,36.0,SC,IND,Electric Pole,779,0.0,779,0.4195096207180669,221164,105126
Allagadda,Andhra Pradesh,134," Boreddy Lakshmi Reddy, Advocate",MALE,52.0,GENERAL,BJP,Lotus,701,34.0,735,0.39581459721152656,221164,105170
Allagadda,Andhra Pradesh,134, C. Raghunadha Reddy,MALE,64.0,GENERAL,IND,Cauliflower,273,0.0,273,0.14701685039285273,221164,105632
Allagadda,Andhra Pradesh,134, Dr.Yarranagu Prasad,MALE,40.0,GENERAL,IND,Sitar,266,0.0,266,0.14324718756226676,221164,105639
Allagadda,Andhra Pradesh,134, Boreddy Raja Sekhar Reddy,MALE,42.0,GENERAL,IND,Frock,177,0.0,177,0.09531861728767374,221164,105728
Allagadda,Andhra Pradesh,134, Gopireddy. Pullareddy,MALE,64.0,GENERAL,IND,SHIP,174,0.0,174,0.0937030475031369,221164,105731
Allagadda,Andhra Pradesh,134, Kunduru Rami Reddy,MALE,47.0,GENERAL,IND,Bat,149,0.0,149,0.08023996596532988,221164,105756
Allagadda,Andhra Pradesh,134, Annem. Naga Prathap Reddy,MALE,40.0,GENERAL,IND,Pan,146,0.0,146,0.07862439618079303,221164,105759
Allagadda,Andhra Pradesh,134, Gangula Prathap,MALE,40.0,GENERAL,IND,Letter Box,144,1.0,145,0.07808587291928075,221164,105760
Allagadda,Andhra Pradesh,134, Kamatham Subbaareddy,MALE,43.0,GENERAL,IND,Computer Mouse,141,0.0,141,0.07593177987323162,221164,105764
Allagadda,Andhra Pradesh,134, Yeddula Venkateswarlu,MALE,42.0,GENERAL,IND,Plate Stand,127,0.0,127,0.0683924542120597,221164,105778
Srisailam,Andhra Pradesh,135, SILPA CHAKRAPANI REDDY,MALE,55.0,GENERAL,YSRCP,Ceiling Fan,91603,633.0,92236,60.411713464196126,185218,0
Srisailam,Andhra Pradesh,135, BUDDA RAJASEKHARA REDDY,MALE,52.0,GENERAL,TDP,Bicycle,53176,362.0,53538,35.06572613129507,185218,38698
Srisailam,Andhra Pradesh,135, SANNAPUREDDY SUJALA,FEMALE,42.0,GENERAL,JnP,Glass Tumbler,1967,15.0,1982,1.2981484028582844,185218,90254
Srisailam,Andhra Pradesh,135, NOTA,,,,NOTA,NOTA,1471,0.0,1471,0.963459283856981,185218,90765
Srisailam,Andhra Pradesh,135, NAYAB SYED THASLIMA,FEMALE,30.0,GENERAL,INC,Hand,1181,9.0,1190,0.7794130168523504,185218,91046
Srisailam,Andhra Pradesh,135, BUDDA SRIKANTH REDDY,MALE,43.0,GENERAL,BJP,Lotus,1138,46.0,1184,0.7754832033220024,185218,91052
Srisailam,Andhra Pradesh,135, ABDUL HAKEEM,MALE,27.0,GENERAL,IUML,Ladder,357,0.0,357,0.2338239050557051,185218,91879
Srisailam,Andhra Pradesh,135, NARLA VENKATA RAGHAVA REDDY,MALE,67.0,GENERAL,IND,Gas Stove,185,1.0,186,0.12182421944078754,185218,92050
Srisailam,Andhra Pradesh,135, Y LOKESWARA REDDY,MALE,38.0,GENERAL,IND,Bottle,185,0.0,185,0.12116925051906288,185218,92051
Srisailam,Andhra Pradesh,135, S MEER HUSSAIN,MALE,57.0,GENERAL,IND,Carrom Board,142,0.0,142,0.09300558688490232,185218,92094
Srisailam,Andhra Pradesh,135, TALARI VENKATESWARLU,MALE,42.0,GENERAL,PPOI,FLUTE,115,0.0,115,0.07532142599833638,185218,92121
Srisailam,Andhra Pradesh,135, CH P MALLESWARUDU,MALE,65.0,GENERAL,RPC(S),Ring,93,0.0,93,0.06091210972039377,185218,92143
Nandikotkur ,Andhra Pradesh,136, THOGURU ARTHUR,MALE,63.0,SC,YSRCP,Ceiling Fan,102005,560.0,102565,59.44797686186091,197720,0
Nandikotkur ,Andhra Pradesh,136, BANDI JAYARAJU,MALE,48.0,SC,TDP,Bicycle,61746,209.0,61955,35.90990500147801,197720,40610
Nandikotkur ,Andhra Pradesh,136, ANNAPUREDDY BALA VENKAT,MALE,31.0,SC,JnP,Glass Tumbler,3290,23.0,3313,1.9202568843498775,197720,99252
Nandikotkur ,Andhra Pradesh,136, NOTA,,,,NOTA,NOTA,1840,2.0,1842,1.0676465985428536,197720,100723
Nandikotkur ,Andhra Pradesh,136, ASHOKARATHNAM.C,MALE,68.0,SC,INC,Hand,1660,8.0,1668,0.9667939882570467,197720,100897
Nandikotkur ,Andhra Pradesh,136, K.V.RAMANA,MALE,49.0,SC,IND,Gas Stove,403,2.0,405,0.23474314463075774,197720,102160
Nandikotkur ,Andhra Pradesh,136, PALLE. NAGARAJU,MALE,47.0,SC,IPBP,Trumpet,308,3.0,311,0.18025955056831025,197720,102254
Nandikotkur ,Andhra Pradesh,136, SAGiNELA VENKATESWARLU,MALE,28.0,SC,IND,Bat,284,1.0,285,0.1651896202957184,197720,102280
Nandikotkur ,Andhra Pradesh,136, MURTHATI.RAJU,MALE,40.0,SC,IND,Grapes,185,0.0,185,0.10722835001651897,197720,102380
Kurnool,Andhra Pradesh,137, Abdul Hafeez Khan,MALE,42.0,GENERAL,YSRCP,Ceiling Fan,71954,865.0,72819,47.70043037095749,258876,0
Kurnool,Andhra Pradesh,137, T.G. Bharath,MALE,43.0,GENERAL,TDP,Bicycle,66064,1402.0,67466,44.19392240221671,258876,5353
Kurnool,Andhra Pradesh,137, Teetla Shadrack,MALE,61.0,GENERAL,CPM,"Hammer, Sickle and Star",3763,8.0,3771,2.4702113861613135,258876,69048
Kurnool,Andhra Pradesh,137, M. John Wilson,MALE,45.0,GENERAL,INC,Hand,3387,1.0,3388,2.2193254246392287,258876,69431
Kurnool,Andhra Pradesh,137, Venkata Subba Reddy. B,MALE,50.0,GENERAL,BJP,Lotus,1952,2.0,1954,1.2799769420735103,258876,70865
Kurnool,Andhra Pradesh,137, NOTA,,,,NOTA,NOTA,696,4.0,700,0.45853831087587366,258876,72119
Kurnool,Andhra Pradesh,137, K. Chandrakanth,MALE,25.0,GENERAL,IND,CHESS BOARD,349,0.0,349,0.22861410070811414,258876,72470
Kurnool,Andhra Pradesh,137, Abdul Sattar (A.S.R),MALE,38.0,GENERAL,BCUF,Tractor Chalata Kissan,230,0.0,230,0.15066258785921563,258876,72589
Kurnool,Andhra Pradesh,137, S.A. Gaffoor,MALE,63.0,GENERAL,IND,Cot,228,0.0,228,0.14935247839957028,258876,72591
Kurnool,Andhra Pradesh,137, Jangam Bharath Kumar,MALE,25.0,GENERAL,IND,Dumbbells,216,0.0,216,0.14149182164169816,258876,72603
Kurnool,Andhra Pradesh,137, Dr. Kakarawada Chinna Venkata Swamy,MALE,42.0,SC,PRSHP,Helicopter,187,0.0,187,0.12249523447684053,258876,72632
Kurnool,Andhra Pradesh,137, Jalli. Venkatesh. Valmiki,MALE,48.0,GENERAL,IND,CCTV Camera,179,0.0,179,0.11725479663825912,258876,72640
Kurnool,Andhra Pradesh,137, S. Nazeer Ahmmad,MALE,54.0,GENERAL,IND,Air Conditioner,109,0.0,109,0.07140096555067177,258876,72710
Kurnool,Andhra Pradesh,137, S. Chandra Sekhar,MALE,55.0,GENERAL,IND,BELT,108,0.0,108,0.07074591082084908,258876,72711
Kurnool,Andhra Pradesh,137, Abdul Hafeez Khan. B,MALE,82.0,GENERAL,AYSRCP,Batsman,103,2.0,105,0.06878074663138105,258876,72714
Kurnool,Andhra Pradesh,137, B. Sreenivasa Rao,MALE,49.0,GENERAL,IND,Chappals,101,0.0,101,0.06616052771209036,258876,72718
Kurnool,Andhra Pradesh,137, Ismail Mohammed,MALE,49.0,GENERAL,IND,Funnel,80,0.0,80,0.05240437838581413,258876,72739
Kurnool,Andhra Pradesh,137, Manchalla Babuji,MALE,46.0,SC,RPI(A),Binoculars,80,0.0,80,0.05240437838581413,258876,72739
Kurnool,Andhra Pradesh,137, K.A. VIJAYA SARATHI,MALE,42.0,GENERAL,IND,Camera,71,0.0,71,0.04650888581741005,258876,72748
Kurnool,Andhra Pradesh,137, Chakravarthi Nayakanti,MALE,36.0,SC,SMFB,Crane,70,0.0,70,0.045853831087587366,258876,72749
Kurnool,Andhra Pradesh,137, S.A.N. GANI,MALE,58.0,GENERAL,IND,Bread,70,0.0,70,0.045853831087587366,258876,72749
Kurnool,Andhra Pradesh,137, Bandapalli Shiva Kumar,MALE,42.0,SC,RPI(KH),DIAMOND,59,0.0,59,0.03864822905953792,258876,72760
Kurnool,Andhra Pradesh,137, Gorantla Ramanjaneyulu,MALE,37.0,GENERAL,RRS,Gas Cylinder,54,0.0,54,0.03537295541042454,258876,72765
Kurnool,Andhra Pradesh,137, Puli Jacob,MALE,60.0,GENERAL,IND,Almirah,52,0.0,52,0.034062845950779186,258876,72767
Kurnool,Andhra Pradesh,137, Paradesi. Yonathan,MALE,44.0,GENERAL,ICF,SHIP,50,0.0,50,0.03275273649113383,258876,72769
Kurnool,Andhra Pradesh,137, Shaik Abdul Gafoor,MALE,68.0,GENERAL,IND,Frying Pan,49,0.0,49,0.03209768176131116,258876,72770
Kurnool,Andhra Pradesh,137, Sandyapogu Raghavendra,MALE,33.0,SC,IND,Rubber Stamp,43,0.0,43,0.028167353382375096,258876,72776
Kurnool,Andhra Pradesh,137, V.E. Raju,MALE,42.0,GENERAL,IND,Cake,37,0.0,37,0.02423702500343904,258876,72782
Kurnool,Andhra Pradesh,137, B. Surya Prakash Reddy,MALE,26.0,GENERAL,IND,Robot,34,0.0,34,0.022271860813971006,258876,72785
Panyam,Andhra Pradesh,138, KATASANI RAMBHUPAL REDDY,MALE,58.0,GENERAL,YSRCP,Ceiling Fan,121636,840.0,122476,56.783346469470075,288300,0
Panyam,Andhra Pradesh,138, GOWRU CHARITHA REDDY,FEMALE,49.0,GENERAL,TDP,Bicycle,77681,938.0,78619,36.44999768185822,288300,43857
Panyam,Andhra Pradesh,138, CHINTHA SURESH BABU,MALE,51.0,GENERAL,JnP,Glass Tumbler,5083,21.0,5104,2.366359126524178,288300,117372
Panyam,Andhra Pradesh,138, NOTA,,,,NOTA,NOTA,2606,11.0,2617,1.2133154063702536,288300,119859
Panyam,Andhra Pradesh,138, MADANABOINA NAGA MADHU YADAV,MALE,33.0,GENERAL,INC,Hand,2458,4.0,2462,1.141453011266169,288300,120014
Panyam,Andhra Pradesh,138, G S NAGARAJU,MALE,52.0,GENERAL,BJP,Lotus,1717,18.0,1735,0.804395196810237,288300,120741
Panyam,Andhra Pradesh,138, NAYAKANTI KATTUBADI JAYANNA,MALE,53.0,SC,IND,Tractor Chalata Kissan,903,0.0,903,0.4186564050257313,288300,121573
Panyam,Andhra Pradesh,138, KUMAR NAYAKANTI,MALE,40.0,GENERAL,IPBP,Trumpet,391,1.0,392,0.18174231536000743,288300,122084
Panyam,Andhra Pradesh,138, REDDYPOGU AYYANNA,MALE,35.0,SC,IND,COMPUTER,374,0.0,374,0.17339700496082341,288300,122102
Panyam,Andhra Pradesh,138, SHAIK GULAM MOHIDDIN JAFURULLA,MALE,37.0,GENERAL,WPOI,Gas Cylinder,246,0.0,246,0.11405257545551485,288300,122230
Panyam,Andhra Pradesh,138, KURUVA RAVIKUMAR,MALE,30.0,GENERAL,IND,CCTV Camera,233,0.0,233,0.10802540683388195,288300,122243
Panyam,Andhra Pradesh,138, A GOWTHAM KRISHNA,MALE,26.0,GENERAL,SP,Camera,227,0.0,227,0.10524363670082063,288300,122249
Panyam,Andhra Pradesh,138, SHAIK ABUBAKAR BASHA,MALE,53.0,GENERAL,AIFB,Lion,162,0.0,162,0.07510779359265612,288300,122314
Panyam,Andhra Pradesh,138, BATHULA SESHASAYANA REDDY,MALE,41.0,GENERAL,AYSRCP,Batsman,133,7.0,140,0.06490796977143122,288300,122336
Nandyal,Andhra Pradesh,139, SHILPA RAVI CHANDRA KISHORE REDDY,MALE,35.0,GENERAL,YSRCP,Ceiling Fan,107003,1865.0,108868,55.12582915590662,257029,0
Nandyal,Andhra Pradesh,139, Bhuma Brahmanandha Reddy,MALE,33.0,GENERAL,TDP,Bicycle,73576,732.0,74308,37.626208921970736,257029,34560
Nandyal,Andhra Pradesh,139, SAJJALA SREEDHAR REDDY,MALE,43.0,GENERAL,JnP,Glass Tumbler,5995,9.0,6004,3.0401539318446504,257029,102864
Nandyal,Andhra Pradesh,139, ATAULLAH KHAN,MALE,48.0,GENERAL,SDPI,Sewing Machine,2972,3.0,2975,1.5064053876145627,257029,105893
Nandyal,Andhra Pradesh,139, MALIKIREDDY SIVA SANKAR REDDY,MALE,55.0,GENERAL,BJP,Lotus,1111,18.0,1129,0.5716745151653249,257029,107739
Nandyal,Andhra Pradesh,139, Dr CHINTHALA MOHAN RAO,MALE,47.0,GENERAL,INC,Hand,1106,8.0,1114,0.5640791938832346,257029,107754
Nandyal,Andhra Pradesh,139, NOTA,,,,NOTA,NOTA,1008,1.0,1009,0.5109119449086029,257029,107859
Nandyal,Andhra Pradesh,139, YELLA SUBBARAYUDU,MALE,38.0,GENERAL,BCUF,Tractor Chalata Kissan,774,0.0,774,0.39191857815585596,257029,108094
Nandyal,Andhra Pradesh,139, VANKIRI RAMA CHANDRUDU,MALE,36.0,SC,IND,Electric Pole,351,0.0,351,0.17773051800091144,257029,108517
Nandyal,Andhra Pradesh,139, VADURI UMAKANTH,MALE,28.0,SC,IND,Cup & Saucer,256,0.0,256,0.1296268165476733,257029,108612
Nandyal,Andhra Pradesh,139, RAVI CHANDRA REDDY,MALE,43.0,GENERAL,IND,Funnel,135,0.0,135,0.06835789153881208,257029,108733
Nandyal,Andhra Pradesh,139, RAGHAVENDRA,MALE,37.0,GENERAL,SP,Camera,124,0.0,124,0.06278798926527926,257029,108744
Nandyal,Andhra Pradesh,139, DERENGULA CHANDRA SEKHAR,MALE,30.0,GENERAL,IND,Pot,119,2.0,121,0.061268925008861205,257029,108747
Nandyal,Andhra Pradesh,139, Peri Chinna Raju,MALE,39.0,SC,IND,Almirah,115,0.0,115,0.05823079649602511,257029,108753
Nandyal,Andhra Pradesh,139, MANJULA SUBBARAYUDU,MALE,49.0,GENERAL,IND,BUCKET,106,0.0,106,0.05367360372677098,257029,108762
Nandyal,Andhra Pradesh,139, Attar Mohammad Parvez,MALE,47.0,GENERAL,IND,DIAMOND,101,0.0,101,0.051141829966074234,257029,108767
Banaganapalle,Andhra Pradesh,140, KATASANI RAMI REDDY,MALE,52.0,GENERAL,YSRCP,Ceiling Fan,99240,758.0,99998,51.275766588042245,233754,0
Banaganapalle,Andhra Pradesh,140, B.C.JANARDHAN REDDY,MALE,59.0,GENERAL,TDP,Bicycle,85693,921.0,86614,44.41288073018152,233754,13384
Banaganapalle,Andhra Pradesh,140, PUTLURU HARI PRASAD REDDY,MALE,38.0,GENERAL,INC,Hand,2163,3.0,2166,1.1106553174033431,233754,97832
Banaganapalle,Andhra Pradesh,140, NOTA,,,,NOTA,NOTA,1628,0.0,1628,0.8347861757768434,233754,98370
Banaganapalle,Andhra Pradesh,140, ARAVINDA RANI,FEMALE,41.0,GENERAL,JnP,Glass Tumbler,1504,8.0,1512,0.7753050969131372,233754,98486
Banaganapalle,Andhra Pradesh,140, B SURENDRANATHA REDDY,MALE,49.0,GENERAL,IND,Electric Pole,694,1.0,695,0.3563737052609989,233754,99303
Banaganapalle,Andhra Pradesh,140, B.C.RAMANADHA REDDY,MALE,54.0,GENERAL,BCUF,Tractor Chalata Kissan,627,0.0,627,0.32150548661675726,233754,99371
Banaganapalle,Andhra Pradesh,140, B.LINGANNA,MALE,56.0,SC,BJP,Lotus,505,28.0,533,0.2733053020203056,233754,99465
Banaganapalle,Andhra Pradesh,140, G.SUBBARAYUDU,MALE,36.0,SC,IND,SHIP,297,0.0,297,0.15229207260793765,233754,99701
Banaganapalle,Andhra Pradesh,140, IDAMAKANTI NADIPI PAKKIR REDDY,MALE,71.0,GENERAL,IND,Dish Antenna,214,0.0,214,0.10973233514511332,233754,99784
Banaganapalle,Andhra Pradesh,140, DATLA SRIRAMULU YADAV,MALE,44.0,GENERAL,JTSSJP,HOCKEY & BALL,139,1.0,140,0.07178750897343862,233754,99858
Banaganapalle,Andhra Pradesh,140, K RAMUDU,MALE,32.0,GENERAL,IND,Air Conditioner,137,2.0,139,0.07127474105219977,233754,99859
Banaganapalle,Andhra Pradesh,140, BANDI BRAHMANANDA REDDY,MALE,47.0,GENERAL,IND,Truck,131,0.0,131,0.06717259768228899,233754,99867
Banaganapalle,Andhra Pradesh,140, MALKIREDDY ASWARDHA REDDY,MALE,60.0,GENERAL,AIFB,Lion,116,0.0,116,0.05948107886370629,233754,99882
Banaganapalle,Andhra Pradesh,140, GOPAGI SATYAMANNA,MALE,46.0,SC,RPI,Ring,108,0.0,108,0.05537893549379551,233754,99890
Banaganapalle,Andhra Pradesh,140, GOGULA SUGUNAMMA,FEMALE,39.0,GENERAL,SP,Refrigerator,101,1.0,102,0.05230232796636242,233754,99896
Dhone,Andhra Pradesh,141, Buggana Raja Reddy,MALE,49.0,GENERAL,YSRCP,Ceiling Fan,100402,443.0,100845,57.792486890741856,220035,0
Dhone,Andhra Pradesh,141, Kambalapadu Ediga Prathap,MALE,68.0,GENERAL,TDP,Bicycle,65007,322.0,65329,37.43889509728072,220035,35516
Dhone,Andhra Pradesh,141, K.Ramanjaneyulu,MALE,54.0,GENERAL,CPI,Ears of Corn And Sickle,2537,13.0,2550,1.4613599243531334,220035,98295
Dhone,Andhra Pradesh,141, NOTA,,,,NOTA,NOTA,1801,2.0,1803,1.0332674288661567,220035,99042
Dhone,Andhra Pradesh,141, Venkata Siva Reddy Gunapalle,MALE,57.0,GENERAL,INC,Hand,1567,5.0,1572,0.900885412189461,220035,99273
Dhone,Andhra Pradesh,141, S V Ramana Rayal,MALE,56.0,GENERAL,BJP,Lotus,524,28.0,552,0.31634144244820767,220035,100293
Dhone,Andhra Pradesh,141, Sudhakar Reddy,MALE,46.0,GENERAL,IND,Window,344,0.0,344,0.19714031920685407,220035,100501
Dhone,Andhra Pradesh,141, V.Sreenivasa Reddy,MALE,42.0,GENERAL,IND,Almirah,243,0.0,243,0.13925900455600446,220035,100602
Dhone,Andhra Pradesh,141, T.Maddileti Naidu,MALE,42.0,GENERAL,IND,Door Handle,214,1.0,215,0.12321269950428379,220035,100630
Dhone,Andhra Pradesh,141, K.Srinivasa Reddy,MALE,39.0,GENERAL,IND,Water Melon,208,1.0,209,0.11977420556462937,220035,100636
Dhone,Andhra Pradesh,141, Bonala Rajendra,MALE,26.0,GENERAL,PRSHP,Helicopter,200,0.0,200,0.11461646465514772,220035,100645
Dhone,Andhra Pradesh,141, Krishna Prasad,MALE,43.0,GENERAL,IND,Whistle,139,0.0,139,0.07965844293532766,220035,100706
Dhone,Andhra Pradesh,141, Boya Hanumanthu,MALE,26.0,GENERAL,IND,CUTTING PLIERS,135,0.0,135,0.0773661136422247,220035,100710
Dhone,Andhra Pradesh,141, Kamireddy Ranga Reddy,MALE,49.0,GENERAL,IND,Bat,125,1.0,126,0.07220837273274305,220035,100719
Dhone,Andhra Pradesh,141, K.Ramachandra Reddy,MALE,51.0,GENERAL,PPOI,FLUTE,124,0.0,124,0.07106220808619158,220035,100721
Dhone,Andhra Pradesh,141, I.J.Venkata Ramana,MALE,36.0,GENERAL,NavaP,Stethoscope,109,0.0,109,0.0624659732370555,220035,100736
Pattikonda,Andhra Pradesh,142, KANGATI SREEDEVI,FEMALE,47.0,GENERAL,YSRCP,Ceiling Fan,100414,567.0,100981,59.827120411403655,206915,0
Pattikonda,Andhra Pradesh,142, K E SHYAM KUMAR,MALE,45.0,GENERAL,TDP,Bicycle,58558,358.0,58916,34.90532502310591,206915,42065
Pattikonda,Andhra Pradesh,142, BOYA KRANTHI NAIDU,MALE,27.0,GENERAL,INC,Hand,2380,5.0,2385,1.4130151432566296,206915,98596
Pattikonda,Andhra Pradesh,142, K L MURTHI,MALE,29.0,GENERAL,JnP,Glass Tumbler,2303,26.0,2329,1.379837429201128,206915,98652
Pattikonda,Andhra Pradesh,142, NOTA,,,,NOTA,NOTA,1954,2.0,1956,1.1588501552243051,206915,99025
Pattikonda,Andhra Pradesh,142, EEDIGA RANGA GOUD,MALE,41.0,GENERAL,BJP,Lotus,938,21.0,959,0.5681683532004645,206915,100022
Pattikonda,Andhra Pradesh,142, M K GEETHA KARANAM,FEMALE,48.0,GENERAL,PPOI,FLUTE,426,1.0,427,0.2529800696731995,206915,100554
Pattikonda,Andhra Pradesh,142, M KASANNA,MALE,28.0,SC,IND,Road Roller,348,0.0,348,0.2061757944877598,206915,100633
Pattikonda,Andhra Pradesh,142, K.VIJAYA BHASKAR,MALE,43.0,GENERAL,IND,Spanner,282,0.0,282,0.16707348863663293,206915,100699
Pattikonda,Andhra Pradesh,142, M RAJU,MALE,27.0,GENERAL,IND,Apple,203,2.0,205,0.12145413181031826,206915,100776
Kodumur ,Andhra Pradesh,143, JARADODDI SUDHAKAR,MALE,44.0,SC,YSRCP,Ceiling Fan,94754,283.0,95037,56.57940954093266,216212,0
Kodumur ,Andhra Pradesh,143, BURLA. RAMANJANEYULU,MALE,60.0,SC,TDP,Bicycle,58825,167.0,58992,35.12034815533634,216212,36045
Kodumur ,Andhra Pradesh,143, AREKANTI JEEVAN RAJ,MALE,32.0,SC,BSP,Elephant,4283,11.0,4294,2.5563936631918605,216212,90743
Kodumur ,Andhra Pradesh,143, DAMODARAM RADHAKRISHNA MURTHY,MALE,50.0,SC,INC,Hand,3614,2.0,3616,2.1527525584773564,216212,91421
Kodumur ,Andhra Pradesh,143, NOTA,,,,NOTA,NOTA,2480,5.0,2485,1.4794220430907716,216212,92552
Kodumur ,Andhra Pradesh,143, MEESALA PREM KUMAR,MALE,46.0,SC,BJP,Lotus,1961,9.0,1970,1.1728214989492234,216212,93067
